Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN,ECRS
01/20/2023,22:00,N,2.69,1,1.5,1.05,
01/20/2023,23:00,N,4.05,1.48,1.69,1,
01/20/2023,24:00,N,3.49,1.48,1.25,1,
01/21/2023,01:00,N,2.49,1.85,1.35,0.65,
01/21/2023,02:00,N,1.49,1.79,1.29,0.6,
01/21/2023,03:00,N,1.49,1.95,1.35,0.85,
01/21/2023,04:00,N,2.49,1.95,1.35,0.74,
01/21/2023,05:00,N,1.49,3.47,1.47,0.85,
01/21/2023,06:00,N,3.5,4,1.95,1,
01/21/2023,07:00,N,3.32,5.3,3.69,1.11,
01/21/2023,08:00,N,1.99,4.23,4.48,2.72,
01/21/2023,09:00,N,18.69,8.78,7.78,3.79,
01/21/2023,10:00,N,7.5,6.43,4.43,1.05,
01/21/2023,11:00,N,3.8,3.29,1.65,1,
01/21/2023,12:00,N,3.2,2.69,1.5,1,
01/21/2023,13:00,N,3.24,2.73,1.5,1,
01/21/2023,14:00,N,2.8,2.29,1.5,1.04,
01/21/2023,15:00,N,3.89,3.29,1.95,2.55,
01/21/2023,16:00,N,3.69,3.29,1.95,2.55,
01/21/2023,17:00,N,2.49,4.29,1.99,2.72,
01/21/2023,18:00,N,5.01,12.77,4,12.8,
01/21/2023,19:00,N,2.49,3.69,2.69,2.72,
01/21/2023,20:00,N,1.49,2.45,1.95,2.72,
01/21/2023,21:00,N,1.67,2.15,1.65,1.11,
01/21/2023,22:00,N,2.49,1,1.5,1.15,
01/21/2023,23:00,N,3.49,1,1.5,1.14,
01/21/2023,24:00,N,2.98,1.48,1.69,1.13,
01/22/2023,01:00,N,1.99,1.79,1.29,0.74,
01/22/2023,02:00,N,1.27,1.65,1.25,0.59,
01/22/2023,03:00,N,1.31,1.79,1.29,0.84,
01/22/2023,04:00,N,1.49,1.79,1.29,0.85,
01/22/2023,05:00,N,0.99,1.87,1.37,0.84,
01/22/2023,06:00,N,1.97,3.95,1.95,0.99,
01/22/2023,07:00,N,0.74,4.15,2.49,1.14,
01/22/2023,08:00,N,0.74,4.98,5.48,2.72,
01/22/2023,09:00,N,10,6.8,6,2.72,
01/22/2023,10:00,N,3.69,3.29,1.95,1.05,
01/22/2023,11:00,N,2.29,2.29,1.5,0.99,
01/22/2023,12:00,N,1.69,1.69,1.37,0.99,
01/22/2023,13:00,N,1.49,1.89,1.37,1,
01/22/2023,14:00,N,1.49,1.69,1.37,1.04,
01/22/2023,15:00,N,1.69,1.69,1.32,2.55,
01/22/2023,16:00,N,1.69,2.17,1.5,2.72,
01/22/2023,17:00,N,1.69,2.8,1.95,3.14,
01/22/2023,18:00,N,1.69,21.91,18.91,18.91,
01/22/2023,19:00,N,1.24,3.69,4.19,16.93,
01/22/2023,20:00,N,0.99,2.84,2,12.8,
01/22/2023,21:00,N,1.02,2.45,1.95,3.79,
01/22/2023,22:00,N,1.69,1.93,1.95,1.15,
01/22/2023,23:00,N,2.69,1.28,1.37,1.04,
01/22/2023,24:00,N,2.69,0.87,1.37,1,
01/23/2023,01:00,N,2.49,1.87,1.37,0.73,
01/23/2023,02:00,N,1.49,1.87,1.37,0.58,
01/23/2023,03:00,N,1.49,1.87,1.37,0.83,
01/23/2023,04:00,N,1.49,1.87,1.37,0.84,
01/23/2023,05:00,N,1.39,1.99,1.37,0.83,
01/23/2023,06:00,N,2.43,3.39,1.95,0.98,
01/23/2023,07:00,N,11.69,17.02,15.02,6.01,
01/23/2023,08:00,N,3.5,7.5,8,3,
01/23/2023,09:00,N,20,6.86,7.87,1.82,
01/23/2023,10:00,N,5,2.8,1.53,1.1,
01/23/2023,11:00,N,3.69,2.69,1.65,1.08,
01/23/2023,12:00,N,3.69,2.3,1.5,1.09,
01/23/2023,13:00,N,3.5,2.32,1.5,1.08,
01/23/2023,14:00,N,2.69,1.89,1.5,0.99,
01/23/2023,15:00,N,4.16,2.69,1.95,1.95,
01/23/2023,16:00,N,3.2,2.69,1.89,1.89,
01/23/2023,17:00,N,3.69,5.67,1.99,2.1,
01/23/2023,18:00,N,11.69,37.15,35.15,39.95,
01/23/2023,19:00,N,3.5,4.39,5.39,9.94,
01/23/2023,20:00,N,2.21,2.69,2.19,8.45,
01/23/2023,21:00,N,1.97,2.45,1.95,10,
01/23/2023,22:00,N,2.69,1.28,1.78,5.35,
01/23/2023,23:00,N,3.5,1.45,1.95,5.25,
01/23/2023,24:00,N,3.49,1.48,1.95,5.25,
01/24/2023,01:00,N,2.49,2.39,1.89,2.72,
01/24/2023,02:00,N,1.49,1.97,1.47,2.8,
01/24/2023,03:00,N,1.49,1.99,1.49,3.79,
01/24/2023,04:00,N,1.49,1.79,1.29,4.34,
01/24/2023,05:00,N,1.07,1.99,1.49,4,
01/24/2023,06:00,N,1.12,2.69,2.19,4.42,
01/24/2023,07:00,N,2.78,17.59,17.59,17.59,
01/24/2023,08:00,N,1.89,17.44,18.19,23.43,
01/24/2023,09:00,N,11.69,10.69,10.89,19.25,
01/24/2023,10:00,N,3.69,4.89,4.89,11.39,
01/24/2023,11:00,N,1.69,2.69,2,7.25,
01/24/2023,12:00,N,1.48,2.49,1.95,7.25,
01/24/2023,13:00,N,1.49,2.69,1.95,7.25,
01/24/2023,14:00,N,1.05,1.69,1.65,7.25,
01/24/2023,15:00,N,1.52,1.69,1.5,22.45,
01/24/2023,16:00,N,1.22,1.99,1.5,24.45,
01/24/2023,17:00,N,0.94,4.39,2,25,
01/24/2023,18:00,N,5.37,22.15,12.57,26.35,
01/24/2023,19:00,N,3.25,8.9,10.4,12.5,
01/24/2023,20:00,N,2.19,4.17,3.67,10.2,
01/24/2023,21:00,N,1.47,3.45,2.95,10,
01/24/2023,22:00,N,0.6,1.99,1.95,9.04,
01/24/2023,23:00,N,1.48,1.69,1.69,6.98,
01/24/2023,24:00,N,1.69,1.21,1.25,6.56,
01/25/2023,01:00,N,1.49,1.79,1.29,2.01,
01/25/2023,02:00,N,1.01,0.01,1.25,2,
01/25/2023,03:00,N,1,1.7,1.25,2.72,
01/25/2023,04:00,N,1.04,1.75,1.25,2.72,
01/25/2023,05:00,N,1.05,1.99,1.49,2.8,
01/25/2023,06:00,N,1.65,3.69,1.95,5,
01/25/2023,07:00,N,3.28,18.15,8,15.69,
01/25/2023,08:00,N,1.96,6.5,8,15.22,
01/25/2023,09:00,N,12.69,4,4,6.44,
01/25/2023,10:00,N,2.45,1.95,1.95,6.9,
01/25/2023,11:00,N,1.49,1.69,1.65,3,
01/25/2023,12:00,N,1.48,1.5,1.5,3.14,
01/25/2023,13:00,N,1.04,1.69,1.5,3.2,
01/25/2023,14:00,N,0.98,1.49,1.49,3.79,
01/25/2023,15:00,N,1.48,1.69,1.3,7.45,
01/25/2023,16:00,N,1.27,1.7,1.3,8,
01/25/2023,17:00,N,0.33,4.64,1.95,6.11,
01/25/2023,18:00,N,3.04,21.72,9.1,18.71,
01/25/2023,19:00,N,2.65,14.21,2.69,17.62,
01/25/2023,20:00,N,1.85,3.83,2,13.78,
01/25/2023,21:00,N,1.43,3.41,1.99,9.35,
01/25/2023,22:00,N,0.92,1.99,2,5.25,
01/25/2023,23:00,N,1.21,2.45,1.95,4.45,
01/25/2023,24:00,N,0.99,2,1.5,4,
01/26/2023,01:00,N,1.07,1.79,1.29,0.85,
01/26/2023,02:00,N,1.06,0.01,1.25,0.85,
01/26/2023,03:00,N,0.67,1.79,1.29,0.94,
01/26/2023,04:00,N,0.98,1.79,1.29,0.94,
01/26/2023,05:00,N,0.7,1.99,1.34,0.95,
01/26/2023,06:00,N,1.52,3.51,1.95,1,
01/26/2023,07:00,N,4.31,18.2,19.2,12.2,
01/26/2023,08:00,N,2.55,13,15,12.54,
01/26/2023,09:00,N,5,4.49,4.49,2.72,
01/26/2023,10:00,N,3.13,1.95,1.95,1.14,
01/26/2023,11:00,N,2.49,1.95,1.65,1,
01/26/2023,12:00,N,1.5,1.5,1.5,1,
01/26/2023,13:00,N,1.49,1.69,1.5,1,
01/26/2023,14:00,N,1.48,1.49,1.34,1,
01/26/2023,15:00,N,1.49,1.51,1.3,2.01,
01/26/2023,16:00,N,1.48,1.69,1.45,2.1,
01/26/2023,17:00,N,1.44,3.91,2,2,
01/26/2023,18:00,N,3.5,20.8,10.43,10.43,
01/26/2023,19:00,N,3.44,5.42,5.92,3.95,
01/26/2023,20:00,N,1.29,2.74,2.24,2.72,
01/26/2023,21:00,N,1.29,2.74,2,1.27,
01/26/2023,22:00,N,1.03,1,1.5,1.15,
01/26/2023,23:00,N,3.5,1.34,1.34,1.05,
01/26/2023,24:00,N,2.25,0.91,1.34,1.04,
01/27/2023,01:00,N,1.07,1.03,1.03,0.64,
01/27/2023,02:00,N,1,0.01,1,0.6,
01/27/2023,03:00,N,1.02,1.03,1.03,0.69,
01/27/2023,04:00,N,0.99,1.03,1.03,0.7,
01/27/2023,05:00,N,0.99,1.27,1.2,0.7,
01/27/2023,06:00,N,1.29,2.49,1.5,0.78,
01/27/2023,07:00,N,5.01,9.5,10.5,2.72,
01/27/2023,08:00,N,3.98,5.97,8.59,3.11,
01/27/2023,09:00,N,12.04,4,3,1.6,
01/27/2023,10:00,N,4.99,3.29,1.98,1.14,
01/27/2023,11:00,N,3.5,2.66,1.5,0.99,
01/27/2023,12:00,N,3.5,2.29,1.5,1,
01/27/2023,13:00,N,2.99,2.29,1.5,1.04,
01/27/2023,14:00,N,2.69,1.99,1.5,1.04,
01/27/2023,15:00,N,4,2.3,1.5,2.55,
01/27/2023,16:00,N,3.19,2.69,1.5,2.55,
01/27/2023,17:00,N,2.49,4.15,1.95,2.72,
01/27/2023,18:00,N,7.39,14.69,9.9,12.9,
01/27/2023,19:00,N,3.39,3.39,3.37,2.72,
01/27/2023,20:00,N,1.69,2.29,1.79,1.13,
01/27/2023,21:00,N,1.69,2,1.5,1.05,
01/27/2023,22:00,N,1.69,1.5,1.5,1.05,
01/27/2023,23:00,N,2.69,1.39,1.39,1.04,
01/27/2023,24:00,N,1.79,1.25,1.25,1.04,
01/28/2023,01:00,N,1.49,1.25,1.25,0.63,
01/28/2023,02:00,N,1.29,1.2,1.2,0.59,
01/28/2023,03:00,N,1.29,1.25,1.25,0.68,
01/28/2023,04:00,N,1.29,1.25,1.25,0.71,
01/28/2023,05:00,N,1.27,1.98,1.25,0.71,
01/28/2023,06:00,N,5.01,3.5,1.5,0.75,
01/28/2023,07:00,N,3.5,3.51,1.95,1.14,
01/28/2023,08:00,N,4.69,2.69,2,1.13,
01/28/2023,09:00,N,30.15,3,2,1.09,
01/28/2023,10:00,N,7.69,3.29,1.89,1.13,
01/28/2023,11:00,N,7.69,3.29,1.5,0.98,
01/28/2023,12:00,N,5.01,2.29,1.5,0.99,
01/28/2023,13:00,N,3.48,2.29,1.5,0.99,
01/28/2023,14:00,N,3.29,2.1,1.5,0.99,
01/28/2023,15:00,N,4.39,2.69,1.65,2.72,
01/28/2023,16:00,N,4.21,3.53,1.53,2.55,
01/28/2023,17:00,N,2.69,4.15,2.15,2.72,
01/28/2023,18:00,N,7.98,16.69,10.64,10.64,
01/28/2023,19:00,N,2.69,2.5,3,1.82,
01/28/2023,20:00,N,1.69,2.29,1.79,1.04,
01/28/2023,21:00,N,1.69,1.69,1.5,0.99,
01/28/2023,22:00,N,1.69,1.49,1.49,1.04,
01/28/2023,23:00,N,2.76,1.25,1.25,1.01,
01/28/2023,24:00,N,2.06,1.25,1.25,1,
01/29/2023,01:00,N,1.59,1.29,1.29,0.63,
01/29/2023,02:00,N,1.29,1.25,1.25,0.58,
01/29/2023,03:00,N,1.29,1.29,1.29,0.75,
01/29/2023,04:00,N,1.49,1.47,1.47,0.75,
01/29/2023,05:00,N,1.49,2.3,1.5,0.75,
01/29/2023,06:00,N,4.01,3.69,2,0.75,
01/29/2023,07:00,N,3.35,3.36,2.36,1.09,
01/29/2023,08:00,N,3.98,2.65,2,1.09,
01/29/2023,09:00,N,30.15,3.49,2.89,1.13,
01/29/2023,10:00,N,5.85,4.15,2.15,1.04,
01/29/2023,11:00,N,5.01,3.29,1.65,0.97,
01/29/2023,12:00,N,3.5,2.29,1.5,0.96,
01/29/2023,13:00,N,3.48,2.29,1.5,0.98,
01/29/2023,14:00,N,2.69,1.69,1.5,1.04,
01/29/2023,15:00,N,3.5,2.31,1.65,2.72,
01/29/2023,16:00,N,3.37,2.69,1.65,2.55,
01/29/2023,17:00,N,1.69,3.39,2.39,2.72,
01/29/2023,18:00,N,7.39,26.45,20.8,20.8,
01/29/2023,19:00,N,3.99,5.97,6.97,7.4,
01/29/2023,20:00,N,1.49,2.45,1.95,1.82,
01/29/2023,21:00,N,1.69,2.39,1.89,1.05,
01/29/2023,22:00,N,1.5,1.5,1.5,1.09,
01/29/2023,23:00,N,2.7,1.89,1.89,1,
01/29/2023,24:00,N,2,1.5,1.5,1,
01/30/2023,01:00,N,1.31,1.29,1.29,0.62,
01/30/2023,02:00,N,0.99,1.25,1.25,0.57,
01/30/2023,03:00,N,1.03,1.29,1.29,0.74,
01/30/2023,04:00,N,1.49,1.5,1.5,0.74,
01/30/2023,05:00,N,1.03,2.02,1.95,0.74,
01/30/2023,06:00,N,3.5,4.03,4.03,0.96,
01/30/2023,07:00,N,0.04,10.15,9.15,5.15,
01/30/2023,08:00,N,0.34,14.23,16.23,8.23,
01/30/2023,09:00,N,14.99,8,8,5.9,
01/30/2023,10:00,N,6.17,8.15,8.15,5.15,
01/30/2023,11:00,N,4.52,6.5,6.5,3.14,
01/30/2023,12:00,N,2.84,4.35,4.35,3,
01/30/2023,13:00,N,2.69,3.29,3.09,3.01,
01/30/2023,14:00,N,3.33,3.33,3.33,3.14,
01/30/2023,15:00,N,4.37,4.53,4.35,5.95,
01/30/2023,16:00,N,3.87,5,4.35,5.95,
01/30/2023,17:00,N,0.69,12.62,6.73,11.42,
01/30/2023,18:00,N,0.41,56.46,56.06,51.55,
01/30/2023,19:00,N,0.42,27.3,29.3,28.05,
01/30/2023,20:00,N,0.54,9.99,9.49,24.8,
01/30/2023,21:00,N,0.19,3.69,3.69,10,
01/30/2023,22:00,N,0.09,3,3,8.88,
01/30/2023,23:00,N,1.3,3,3,5,
01/30/2023,24:00,N,0.98,2.89,2.89,1.13,
01/31/2023,01:00,N,1.13,2.32,2,5.14,
01/31/2023,02:00,N,1.01,2,2,3.14,
01/31/2023,03:00,N,1.05,2.65,2,3,
01/31/2023,04:00,N,1,2.65,2,3.14,
01/31/2023,05:00,N,1.3,3.28,2,4,
01/31/2023,06:00,N,2.63,16.15,7.1,10.38,
01/31/2023,07:00,N,17.41,40.69,20.72,40.69,
01/31/2023,08:00,N,10.97,33.65,35.15,90.25,
01/31/2023,09:00,N,30.15,12.97,11.97,76.45,
01/31/2023,10:00,N,11.01,10.15,7.29,46.84,
01/31/2023,11:00,N,6.1,6.61,5,25.82,
01/31/2023,12:00,N,3.6,4.69,3.69,17.11,
01/31/2023,13:00,N,3.3,5.28,3.3,8.95,
01/31/2023,14:00,N,2.43,4.41,2.58,9.28,
01/31/2023,15:00,N,3.5,4.99,3.69,24.54,
01/31/2023,16:00,N,4.91,6.89,4.35,25.95,
01/31/2023,17:00,N,8.75,41.51,6.69,45.71,
01/31/2023,18:00,N,20.69,99.69,26.99,97.17,
01/31/2023,19:00,N,20.09,34.19,35.69,59.41,
01/31/2023,20:00,N,5.62,6.6,5.6,41.09,
01/31/2023,21:00,N,5,5.81,4.81,31.8,
01/31/2023,22:00,N,3.5,3.5,2.56,26.01,
01/31/2023,23:00,N,2.56,3.37,3.15,10.84,
01/31/2023,24:00,N,2.07,3,3,10.5,
02/01/2023,01:00,N,2.49,3.48,3,4.86,
02/01/2023,02:00,N,1.81,3,3,3.37,
02/01/2023,03:00,N,1.28,2.71,2.71,7.01,
02/01/2023,04:00,N,1.31,3,3,7.06,
02/01/2023,05:00,N,2.83,5,3,7.23,
02/01/2023,06:00,N,8.17,10.15,8.15,13.69,
02/01/2023,07:00,N,9.39,25.15,15.15,54.77,
02/01/2023,08:00,N,15,19.17,20.67,65.25,
02/01/2023,09:00,N,30.15,11.15,12.15,63.74,
02/01/2023,10:00,N,8.17,10.15,8.15,70.43,
02/01/2023,11:00,N,4.84,3.85,4.35,78.64,
02/01/2023,12:00,N,2.49,4.47,2.47,67.68,
02/01/2023,13:00,N,2.17,4.15,2.15,47.33,
02/01/2023,14:00,N,2.98,4.96,2,39.52,
02/01/2023,15:00,N,2.02,4.15,2,48.88,
02/01/2023,16:00,N,5.69,10.67,2,49.97,
02/01/2023,17:00,N,9.49,15.69,4.35,85.45,
02/01/2023,18:00,N,7.01,100,55.15,100,
02/01/2023,19:00,N,7.91,57.15,55.15,92.42,
02/01/2023,20:00,N,5.48,4.19,3.69,64.8,
02/01/2023,21:00,N,4.4,3.19,3.69,60.63,
02/01/2023,22:00,N,2.3,1.99,2,36.25,
02/01/2023,23:00,N,3.39,5.37,3,8.95,
02/01/2023,24:00,N,2.57,2.21,2.71,8.05,
02/02/2023,01:00,N,0.91,3.01,3.01,3.14,
02/02/2023,02:00,N,0.91,3.05,3.05,3.09,
02/02/2023,03:00,N,0.78,3.01,3.01,3.75,
02/02/2023,04:00,N,0.58,3.01,3.01,3.34,
02/02/2023,05:00,N,1.51,5.69,5.69,4.16,
02/02/2023,06:00,N,5.14,8.15,8.15,16.97,
02/02/2023,07:00,N,5.11,40.83,41.83,41.83,
02/02/2023,08:00,N,12.49,42.88,45.88,45.68,
02/02/2023,09:00,N,33.32,35.3,37.3,37.3,
02/02/2023,10:00,N,7.11,9.09,8.15,19.25,
02/02/2023,11:00,N,4.47,7.45,7.95,14.25,
02/02/2023,12:00,N,2.39,4.37,4.35,10.19,
02/02/2023,13:00,N,2.64,4.62,3.4,7.25,
02/02/2023,14:00,N,2.49,4.62,2.78,8,
02/02/2023,15:00,N,1.99,4.16,2.4,10.25,
02/02/2023,16:00,N,2.11,5.09,2.31,10.09,
02/02/2023,17:00,N,4.37,8.12,4.35,16.8,
02/02/2023,18:00,N,4.39,31.15,24.27,34.11,
02/02/2023,19:00,N,4.54,26.02,23.79,23.59,
02/02/2023,20:00,N,2.85,4.83,5.33,10.72,
02/02/2023,21:00,N,2.39,9.5,10.5,10.5,
02/02/2023,22:00,N,1.52,4.97,5.47,8.73,
02/02/2023,23:00,N,1.49,2.96,3.46,2.72,
02/02/2023,24:00,N,1.57,2.65,3.15,2.39,
02/03/2023,01:00,N,1.35,3,3,0.4,
02/03/2023,02:00,N,1.21,2.89,2.89,0.4,
02/03/2023,03:00,N,1,2.65,2.65,1,
02/03/2023,04:00,N,1.06,2.81,2.81,1,
02/03/2023,05:00,N,1.9,3.6,3,2.72,
02/03/2023,06:00,N,4.18,6.16,5.69,3.14,
02/03/2023,07:00,N,4.91,38.62,39.62,37.2,
02/03/2023,08:00,N,10,33.55,35.55,35.9,
02/03/2023,09:00,N,20,6.5,8,6.68,
02/03/2023,10:00,N,4.03,4.81,4.01,4.01,
02/03/2023,11:00,N,2.06,3.89,3.67,3.67,
02/03/2023,12:00,N,1.99,3.16,2.56,3.14,
02/03/2023,13:00,N,2.89,2.89,2,2.01,
02/03/2023,14:00,N,3.29,3.29,1.95,2.3,
02/03/2023,15:00,N,1.99,2.96,1.89,4.9,
02/03/2023,16:00,N,2.98,2.74,1.95,4.9,
02/03/2023,17:00,N,4.97,3.69,2.89,5,
02/03/2023,18:00,N,12,21.15,15.15,25,
02/03/2023,19:00,N,4.89,15.15,13.57,13.57,
02/03/2023,20:00,N,2.04,3.19,3.69,7.04,
02/03/2023,21:00,N,2.39,4.37,3,5.25,
02/03/2023,22:00,N,1.85,2.19,2.69,5,
02/03/2023,23:00,N,2.98,3.75,3.15,1.05,
02/03/2023,24:00,N,2.89,2.37,2.87,0.96,
02/04/2023,01:00,N,4.89,1.89,1.89,0.25,
02/04/2023,02:00,N,2.49,0.93,1.5,0.25,
02/04/2023,03:00,N,2.39,1.47,1.47,0.99,
02/04/2023,04:00,N,1.52,1.52,1.5,0.99,
02/04/2023,05:00,N,6.63,5.64,1.89,1,
02/04/2023,06:00,N,10,3.95,1.95,1.04,
02/04/2023,07:00,N,4.85,6.83,6.03,2.72,
02/04/2023,08:00,N,20,11.99,10.99,2.72,
02/04/2023,09:00,N,1000,4.91,3.91,2.45,
02/04/2023,10:00,N,10,3.46,1.89,1.22,
02/04/2023,11:00,N,8.67,1.69,1.5,1.11,
02/04/2023,12:00,N,15,2.3,1.5,1.11,
02/04/2023,13:00,N,15.15,2.45,1.65,1.15,
02/04/2023,14:00,N,15.15,3.69,1.65,1.15,
02/04/2023,15:00,N,15.15,3.69,1.91,3,
02/04/2023,16:00,N,20.69,10.15,1.79,4.04,
02/04/2023,17:00,N,20.69,6.6,1.95,5,
02/04/2023,18:00,N,30.15,32.63,10.33,10.33,
02/04/2023,19:00,N,12.96,14.94,5.04,2.3,
02/04/2023,20:00,N,8.69,1.29,1.69,1.69,
02/04/2023,21:00,N,7.96,1.29,1.5,1.05,
02/04/2023,22:00,N,6.97,1,1.5,1.04,
02/04/2023,23:00,N,8.69,2.53,1.89,0.42,
02/04/2023,24:00,N,6.69,0.99,1.49,0.43,
02/05/2023,01:00,N,2.4,1.89,1.89,0.24,
02/05/2023,02:00,N,1.69,1.48,1.89,0.24,
02/05/2023,03:00,N,1.5,1.5,1.5,0.96,
02/05/2023,04:00,N,1.43,2.42,1.89,0.98,
02/05/2023,05:00,N,5,5.99,1.95,0.99,
02/05/2023,06:00,N,10,6.92,1.95,0.99,
02/05/2023,07:00,N,6.47,8.45,6.45,2.72,
02/05/2023,08:00,N,18.69,12.48,11.48,5.45,
02/05/2023,09:00,N,249.89,6.5,5.5,2.1,
02/05/2023,10:00,N,8.69,9.1,1.95,1.22,
02/05/2023,11:00,N,7.5,3.32,1.89,1.14,
02/05/2023,12:00,N,6.69,2.45,1.65,1.14,
02/05/2023,13:00,N,7.5,2.69,1.89,1.89,
02/05/2023,14:00,N,7.5,2.19,1.5,1.15,
02/05/2023,15:00,N,5.69,2.19,1.65,3,
02/05/2023,16:00,N,7.5,3,1.95,3,
02/05/2023,17:00,N,11.68,4.64,1.95,2.72,
02/05/2023,18:00,N,15,17.93,5.01,5.01,
02/05/2023,19:00,N,12.49,15.15,2,1.13,
02/05/2023,20:00,N,5.14,1.65,1.65,1.13,
02/05/2023,21:00,N,7.18,1.69,1.65,1.04,
02/05/2023,22:00,N,6.97,1.17,1.65,1,
02/05/2023,23:00,N,11.8,4.85,1.95,0.42,
02/05/2023,24:00,N,8.69,1.1,1.6,0.42,
02/06/2023,01:00,N,4.89,2.27,1.63,0.25,
02/06/2023,02:00,N,3.22,2.02,1.5,0.25,
02/06/2023,03:00,N,2.98,1.99,1.5,1.05,
02/06/2023,04:00,N,2.3,2.3,1.5,1.04,
02/06/2023,05:00,N,10.39,10.39,1.89,1.04,
02/06/2023,06:00,N,15.15,6.5,1.95,1.04,
02/06/2023,07:00,N,15,15.14,10.17,1.14,
02/06/2023,08:00,N,21.59,9.9,8.9,1.15,
02/06/2023,09:00,N,350,2.19,1.95,1.5,
02/06/2023,10:00,N,18.69,8.15,1.5,1.22,
02/06/2023,11:00,N,95.15,25,3,1.13,
02/06/2023,12:00,N,10.01,2.69,1.65,1.14,
02/06/2023,13:00,N,9.55,3.37,1.64,1.5,
02/06/2023,14:00,N,11.16,4.15,1.65,1.62,
02/06/2023,15:00,N,7.69,4.9,1.95,4.9,
02/06/2023,16:00,N,14.94,10.45,1.95,4.9,
02/06/2023,17:00,N,18.69,14.11,1.95,5.24,
02/06/2023,18:00,N,30.15,115.01,10,10,
02/06/2023,19:00,N,18.69,20.67,3.16,2.72,
02/06/2023,20:00,N,8.69,1.74,1.65,1.65,
02/06/2023,21:00,N,7.5,1.69,1.5,1.22,
02/06/2023,22:00,N,8.69,1,1.5,1.14,
02/06/2023,23:00,N,7.5,2.3,1.5,0.6,
02/06/2023,24:00,N,7.5,1.5,1.5,0.57,
02/07/2023,01:00,N,6.69,3.2,1.5,0.24,
02/07/2023,02:00,N,2.81,2.3,1.5,0.24,
02/07/2023,03:00,N,2.6,2.3,1.5,0.99,
02/07/2023,04:00,N,1.79,2.71,1.5,0.99,
02/07/2023,05:00,N,7.5,8.49,1.5,0.99,
02/07/2023,06:00,N,10.65,6.5,1.95,0.99,
02/07/2023,07:00,N,7.85,8.11,6.11,1.13,
02/07/2023,08:00,N,18.69,6.9,5.9,1.14,
02/07/2023,09:00,N,75,3,2,1.22,
02/07/2023,10:00,N,11.64,8.15,1.89,1.5,
02/07/2023,11:00,N,8.51,5.02,1.89,1.22,
02/07/2023,12:00,N,8.64,4.15,1.65,1.22,
02/07/2023,13:00,N,7.69,4.15,1.65,1.5,
02/07/2023,14:00,N,7.71,5.22,1.65,1.58,
02/07/2023,15:00,N,9.02,8.02,1.89,4.15,
02/07/2023,16:00,N,10.45,10.45,1.95,4.9,
02/07/2023,17:00,N,15,8.3,1.95,4.9,
02/07/2023,18:00,N,15.69,17.67,8.7,9.5,
02/07/2023,19:00,N,7.32,8.3,3.59,1.14,
02/07/2023,20:00,N,5.65,2.19,1.59,1.15,
02/07/2023,21:00,N,5,2.1,1.5,1.09,
02/07/2023,22:00,N,4.99,1.5,1.5,1.05,
02/07/2023,23:00,N,5.79,2.3,1.5,0.59,
02/07/2023,24:00,N,5.28,1.79,1.29,0.56,
02/08/2023,01:00,N,5,3.6,1.6,0.23,
02/08/2023,02:00,N,2.81,2.3,1.5,0.23,
02/08/2023,03:00,N,2.49,2.49,1.5,1,
02/08/2023,04:00,N,1.92,2.91,1.5,1,
02/08/2023,05:00,N,7.5,8.69,1.89,1,
02/08/2023,06:00,N,14.22,9.74,2,1.04,
02/08/2023,07:00,N,9.69,13.14,8,2.79,
02/08/2023,08:00,N,20.69,12.47,11.47,5.68,
02/08/2023,09:00,N,30.15,3.79,2.79,2.79,
02/08/2023,10:00,N,7.5,4.02,1.89,1.82,
02/08/2023,11:00,N,6.97,2.45,1.65,1.65,
02/08/2023,12:00,N,7.04,2.55,1.65,2,
02/08/2023,13:00,N,7.5,2.25,1.65,2.45,
02/08/2023,14:00,N,7.69,2.27,1.69,2.72,
02/08/2023,15:00,N,7.5,2.25,1.65,5,
02/08/2023,16:00,N,7.5,3.69,1.86,5,
02/08/2023,17:00,N,10.91,2.75,1.95,4.15,
02/08/2023,18:00,N,17.47,27.28,8.31,10,
02/08/2023,19:00,N,14.22,24.72,20.02,13.35,
02/08/2023,20:00,N,5.69,7.67,2,13.14,
02/08/2023,21:00,N,5,6.98,1.98,5,
02/08/2023,22:00,N,3.39,1.28,1.78,2.72,
02/08/2023,23:00,N,5.47,2.49,1.89,0.58,
02/08/2023,24:00,N,4.09,1.38,1.88,0.55,
02/09/2023,01:00,N,3.5,2.65,1.49,0.22,
02/09/2023,02:00,N,1.99,1.89,1.29,0.22,
02/09/2023,03:00,N,1.49,1.49,1.29,0.99,
02/09/2023,04:00,N,1.49,2.48,1.47,0.99,
02/09/2023,05:00,N,6.5,6.5,1.5,1,
02/09/2023,06:00,N,14.57,7.55,1.95,1,
02/09/2023,07:00,N,7.5,10.83,11.33,8.45,
02/09/2023,08:00,N,20.69,13.2,13.7,10.2,
02/09/2023,09:00,N,33.05,4,3,3,
02/09/2023,10:00,N,7.69,4.7,1.95,3.72,
02/09/2023,11:00,N,6.5,2.48,1.68,2.79,
02/09/2023,12:00,N,6.5,2.25,1.65,3.57,
02/09/2023,13:00,N,6.52,3.03,1.89,4.15,
02/09/2023,14:00,N,6.64,3.65,1.65,3,
02/09/2023,15:00,N,6.5,3.65,1.65,4.15,
02/09/2023,16:00,N,7.69,7.69,1.74,4.15,
02/09/2023,17:00,N,7.5,5,1.95,5,
